mass_A
t x y
1.934000000E1 6.636717360E1 1.376018306E0
1.935000000E1 6.670884882E1 1.383029624E0
1.936000000E1 6.703954062E1 1.387664039E0
1.937000000E1 6.734357431E1 1.388630578E0
1.938000000E1 6.767411440E1 1.388258964E0
1.939000000E1 6.800556383E1 1.393788609E0
1.940000000E1 6.831116213E1 1.395121433E0
1.941000000E1 6.861425037E1 1.395593451E0
1.942000000E1 6.894086057E1 1.396255044E0
1.943000000E1 6.925422761E1 1.401033424E0
1.944000000E1 6.957239785E1 1.400882988E0
1.945000000E1 6.987042457E1 1.405278678E0
1.946000000E1 7.016851276E1 1.404362698E0
1.947000000E1 7.047975079E1 1.407014248E0
1.948000000E1 7.079948129E1 1.417647471E0
1.949000000E1 7.111234590E1 1.414434822E0
1.950000000E1 7.140806202E1 1.418539459E0
1.951000000E1 7.169705925E1 1.428000503E0
1.952000000E1 7.199023745E1 1.426188820E0
1.953000000E1 7.228030467E1 1.432490312E0
1.954000000E1 7.256989984E1 1.437097920E0
1.955000000E1 7.285408895E1 1.455247893E0
1.956000000E1 7.317537975E1 1.499680467E0
1.957000000E1 7.348664882E1 1.524998704E0
1.958000000E1 7.378121021E1 1.538149989E0
1.959000000E1 7.406575297E1 1.552016567E0
1.960000000E1 7.435316990E1 1.557888276E0
1.961000000E1 7.462955133E1 1.577205880E0
1.962000000E1 7.490738434E1 1.610806487E0
1.963000000E1 7.516345953E1 1.664040282E0
1.964000000E1 7.540085886E1 1.679707344E0
1.965000000E1 7.563340217E1 1.708042985E0
1.966000000E1 7.588409498E1 1.721578854E0
1.967000000E1 7.613243302E1 1.726222606E0
1.968000000E1 7.636364311E1 1.725305721E0
1.969000000E1 7.658759163E1 1.730704615E0
1.970000000E1 7.681163231E1 1.723919502E0
1.971000000E1 7.705076232E1 1.756965311E0
1.972000000E1 7.728112625E1 1.805540985E0
1.973000000E1 7.748333490E1 1.813138866E0
1.974000000E1 7.769319849E1 1.828555679E0
1.975000000E1 7.787943177E1 1.833403481E0
1.976000000E1 7.805082141E1 1.841556457E0
1.977000000E1 7.823272758E1 1.852158223E0
1.978000000E1 7.842607553E1 1.895246470E0
1.979000000E1 7.858693781E1 1.939313467E0
1.980000000E1 7.873604811E1 1.956326131E0
1.981000000E1 7.888935911E1 1.966959703E0
1.982000000E1 7.902286233E1 1.977355767E0
1.983000000E1 7.915815985E1 1.981565078E0
1.984000000E1 7.929285011E1 1.990586032E0
1.985000000E1 7.941951131E1 2.002389702E0
1.986000000E1 7.953715783E1 2.008146795E0
1.987000000E1 7.962756020E1 2.004822349E0
1.988000000E1 7.972207910E1 2.015059157E0
1.989000000E1 7.981751365E1 2.019140720E0
1.990000000E1 7.988109648E1 2.000035166E0
1.991000000E1 7.996222858E1 2.020505428E0
1.992000000E1 8.001389076E1 1.992677744E0
1.993000000E1 8.007836007E1 2.003042621E0
1.994000000E1 8.013576334E1 1.988331907E0
1.995000000E1 8.015965442E1 1.981756430E0
1.996000000E1 8.018807943E1 1.981424113E0
1.997000000E1 8.020104665E1 1.976043385E0
1.998000000E1 8.019357535E1 1.972300275E0
1.999000000E1 8.018404267E1 1.969731703E0
2.000000000E1 8.016519041E1 1.967927841E0
2.001000000E1 8.014984375E1 1.965011695E0
2.002000000E1 8.014198419E1 1.962034138E0
2.003000000E1 8.013384864E1 1.961813950E0
2.004000000E1 8.010979380E1 1.960380210E0
2.005000000E1 8.004695106E1 1.953822306E0
2.006000000E1 7.999909834E1 1.953244002E0
2.007000000E1 7.992925929E1 1.951669492E0
2.008000000E1 7.987132445E1 1.950643223E0
2.009000000E1 7.982571275E1 1.947535959E0
2.010000000E1 7.972739282E1 1.942255370E0
2.011000000E1 7.964444508E1 1.932779853E0
2.012000000E1 7.954504458E1 1.934749370E0
2.013000000E1 7.943530391E1 1.918473467E0
2.014000000E1 7.931425992E1 1.901055014E0
2.015000000E1 7.918823021E1 1.890862119E0
2.016000000E1 7.903330116E1 1.875799425E0
2.017000000E1 7.889043386E1 1.843201219E0
2.018000000E1 7.874524561E1 1.826141299E0
2.019000000E1 7.859465537E1 1.815572015E0
2.020000000E1 7.844374350E1 1.809378550E0
2.021000000E1 7.828792241E1 1.792091931E0
2.022000000E1 7.812052448E1 1.778104847E0
2.023000000E1 7.790831166E1 1.745995365E0
2.024000000E1 7.774356055E1 1.696074626E0
2.025000000E1 7.757527641E1 1.685203567E0
2.026000000E1 7.739975186E1 1.682896295E0
2.027000000E1 7.722309057E1 1.672501082E0
2.028000000E1 7.701945340E1 1.676180715E0
2.029000000E1 7.681880213E1 1.662584758E0
2.030000000E1 7.658297896E1 1.667289104E0
2.031000000E1 7.636563606E1 1.643813662E0
2.032000000E1 7.613885202E1 1.643520774E0
2.033000000E1 7.591173096E1 1.630998161E0
2.034000000E1 7.566414891E1 1.612543887E0
2.035000000E1 7.539052809E1 1.594595594E0
2.036000000E1 7.512678750E1 1.536539931E0
2.037000000E1 7.486504686E1 1.520552479E0
2.038000000E1 7.463441880E1 1.503293028E0
2.039000000E1 7.437048828E1 1.494363764E0
2.040000000E1 7.409202503E1 1.478489223E0
2.041000000E1 7.380248212E1 1.453958817E0
2.042000000E1 7.352633409E1 1.408160478E0
2.043000000E1 7.324395119E1 1.398518857E0
2.044000000E1 7.296125983E1 1.386255981E0
2.045000000E1 7.268046698E1 1.379216718E0
2.046000000E1 7.239296727E1 1.370134739E0
2.047000000E1 7.211469699E1 1.364146864E0
2.048000000E1 7.182916697E1 1.352106137E0
2.049000000E1 7.154857299E1 1.358824404E0
2.050000000E1 7.125973961E1 1.355099292E0
2.051000000E1 7.097828133E1 1.353510907E0
2.052000000E1 7.069584015E1 1.356255290E0
2.053000000E1 7.041186972E1 1.345781946E0
2.054000000E1 7.013217509E1 1.356886774E0
2.055000000E1 6.984620456E1 1.364102105E0
2.056000000E1 6.955593329E1 1.369356542E0
2.057000000E1 6.927712253E1 1.374711728E0
2.058000000E1 6.898815023E1 1.376974551E0
2.059000000E1 6.870474758E1 1.370711892E0
2.060000000E1 6.841968333E1 1.379037540E0
2.061000000E1 6.813578195E1 1.378569434E0
2.062000000E1 6.785163404E1 1.382748214E0
2.063000000E1 6.756802367E1 1.384943246E0
2.064000000E1 6.727102592E1 1.386896342E0
2.065000000E1 6.699340549E1 1.380578802E0
2.066000000E1 6.670198216E1 1.389363310E0
2.067000000E1 6.642128449E1 1.389986036E0
2.068000000E1 6.613889061E1 1.393825367E0
2.069000000E1 6.583667599E1 1.394700376E0
2.070000000E1 6.551604535E1 1.396107947E0
2.071000000E1 6.521581024E1 1.399129294E0
2.072000000E1 6.492860167E1 1.399334615E0
2.073000000E1 6.464189930E1 1.402030234E0
2.074000000E1 6.435757213E1 1.404381251E0
2.075000000E1 6.407569899E1 1.404548183E0
2.076000000E1 6.379348780E1 1.407596762E0
2.077000000E1 6.350914425E1 1.412377536E0
2.078000000E1 6.323160212E1 1.416408795E0
2.079000000E1 6.295387618E1 1.427942876E0
2.080000000E1 6.267810543E1 1.421077247E0
2.081000000E1 6.240344249E1 1.428138109E0
2.082000000E1 6.212628442E1 1.428697178E0
2.083000000E1 6.185885448E1 1.433496827E0
2.084000000E1 6.159229136E1 1.429395105E0
2.085000000E1 6.135464665E1 1.432322595E0
2.086000000E1 6.111606763E1 1.441032729E0
2.087000000E1 6.086920939E1 1.439066913E0
2.088000000E1 6.062689013E1 1.461979775E0
2.089000000E1 6.039302065E1 1.457947210E0
2.090000000E1 6.015418349E1 1.450648338E0
2.091000000E1 5.994759493E1 1.464960436E0
2.092000000E1 5.973517355E1 1.452675411E0
2.093000000E1 5.954170135E1 1.479470657E0
2.094000000E1 5.933122485E1 1.512381236E0
2.095000000E1 5.914849572E1 1.536240173E0
2.096000000E1 5.898488726E1 1.547043298E0
2.097000000E1 5.881600021E1 1.565075450E0
2.098000000E1 5.866377341E1 1.572782284E0
2.099000000E1 5.850420856E1 1.587219011E0
2.100000000E1 5.832694150E1 1.583764111E0
2.101000000E1 5.817202775E1 1.583226835E0
2.102000000E1 5.802984834E1 1.585008011E0
2.103000000E1 5.789006479E1 1.578677200E0
2.104000000E1 5.775315954E1 1.583116766E0
2.105000000E1 5.762254318E1 1.576501037E0
2.106000000E1 5.749455807E1 1.578813557E0
2.107000000E1 5.736956941E1 1.574428930E0
2.108000000E1 5.724864394E1 1.574534202E0
2.109000000E1 5.712928748E1 1.562919577E0
2.110000000E1 5.704460612E1 1.564449755E0
2.111000000E1 5.693655575E1 1.563013681E0
2.112000000E1 5.684459194E1 1.551490853E0
2.113000000E1 5.676373990E1 1.555284783E0
2.114000000E1 5.668686950E1 1.558724522E0
2.115000000E1 5.660357308E1 1.554271609E0
2.116000000E1 5.652578204E1 1.552594696E0
2.117000000E1 5.646382021E1 1.546883610E0
2.118000000E1 5.641919188E1 1.542580396E0
2.119000000E1 5.637309455E1 1.546727259E0
2.120000000E1 5.633405289E1 1.544247283E0
2.121000000E1 5.630915253E1 1.541649027E0
2.122000000E1 5.628623030E1 1.540689895E0
2.123000000E1 5.626749647E1 1.541236522E0
2.124000000E1 5.626971243E1 1.540349871E0
2.125000000E1 5.625608101E1 1.540509999E0
2.126000000E1 5.622389670E1 1.541003219E0
2.127000000E1 5.621401611E1 1.538980369E0
2.128000000E1 5.621022456E1 1.538399520E0
2.129000000E1 5.621606575E1 1.537885771E0
2.130000000E1 5.622422303E1 1.537646753E0
2.131000000E1 5.623408977E1 1.538208221E0
2.132000000E1 5.626271006E1 1.536354279E0
2.133000000E1 5.630569058E1 1.535092779E0
2.134000000E1 5.633693078E1 1.535653758E0
2.135000000E1 5.636337219E1 1.534843297E0
2.136000000E1 5.642718700E1 1.532261985E0
2.137000000E1 5.648351789E1 1.535834181E0
2.138000000E1 5.654650639E1 1.534130416E0
2.139000000E1 5.660591476E1 1.535047981E0
2.140000000E1 5.666404927E1 1.532231841E0
2.141000000E1 5.675056595E1 1.532708281E0
2.142000000E1 5.683509174E1 1.530531192E0
2.143000000E1 5.693182928E1 1.532307393E0
2.144000000E1 5.702940621E1 1.529864055E0
2.145000000E1 5.713486526E1 1.525947132E0
2.146000000E1 5.725171498E1 1.531263250E0
2.147000000E1 5.733547740E1 1.527522669E0
2.148000000E1 5.744828002E1 1.525596487E0
2.149000000E1 5.758156198E1 1.516796576E0
2.150000000E1 5.771185119E1 1.515298901E0
2.151000000E1 5.785685938E1 1.511546220E0
2.152000000E1 5.801006345E1 1.510171755E0
2.153000000E1 5.816301802E1 1.509270126E0
2.154000000E1 5.831926289E1 1.505753779E0
2.155000000E1 5.848523630E1 1.494596507E0
2.156000000E1 5.864658330E1 1.484025487E0
2.157000000E1 5.881429169E1 1.478206952E0
2.158000000E1 5.900468422E1 1.471021762E0
2.159000000E1 5.917362819E1 1.460736864E0
2.160000000E1 5.936954152E1 1.420468321E0
2.161000000E1 5.957677440E1 1.401966315E0
2.162000000E1 5.977589405E1 1.387889742E0
2.163000000E1 5.998684019E1 1.385451610E0
2.164000000E1 6.019392763E1 1.378237336E0
2.165000000E1 6.041208597E1 1.372471013E0
2.166000000E1 6.065518892E1 1.363534748E0
2.167000000E1 6.087553171E1 1.352760602E0
2.168000000E1 6.112370022E1 1.354883677E0
2.169000000E1 6.137512489E1 1.353524255E0
2.170000000E1 6.161375568E1 1.342154026E0
2.171000000E1 6.184170135E1 1.362282775E0
2.172000000E1 6.210214100E1 1.344791539E0
2.173000000E1 6.236615531E1 1.347523299E0
2.174000000E1 6.263137960E1 1.359455208E0
2.175000000E1 6.290429251E1 1.354974980E0
2.176000000E1 6.318031551E1 1.355165131E0
2.177000000E1 6.346203990E1 1.352597645E0
2.178000000E1 6.373997004E1 1.349046722E0
2.179000000E1 6.403902520E1 1.364699832E0
2.180000000E1 6.432720700E1 1.359302682E0
2.181000000E1 6.461525623E1 1.372019985E0
2.182000000E1 6.489663794E1 1.369351771E0
2.183000000E1 6.518313749E1 1.374683061E0
2.184000000E1 6.547055393E1 1.375899612E0
2.185000000E1 6.575519669E1 1.373908650E0
2.186000000E1 6.604038295E1 1.379678926E0
2.187000000E1 6.632576524E1 1.381815298E0
2.188000000E1 6.660919895E1 1.384636898E0
2.189000000E1 6.688912311E1 1.386260428E0
2.190000000E1 6.717297051E1 1.389101850E0
2.191000000E1 6.745406169E1 1.390094578E0
2.192000000E1 6.773236703E1 1.391800939E0
2.193000000E1 6.801429239E1 1.393051880E0
2.194000000E1 6.829357197E1 1.393200906E0
2.195000000E1 6.857286674E1 1.395322227E0
2.196000000E1 6.885285515E1 1.396783044E0
2.197000000E1 6.911667492E1 1.396997597E0
2.198000000E1 6.939636583E1 1.397949398E0
2.199000000E1 6.967185264E1 1.399595562E0
2.200000000E1 6.994910737E1 1.399559937E0
2.201000000E1 7.022077473E1 1.403275452E0
2.202000000E1 7.048093928E1 1.409600203E0
2.203000000E1 7.071941152E1 1.407639440E0
2.204000000E1 7.098356155E1 1.410825271E0
2.205000000E1 7.125229568E1 1.417757838E0
2.206000000E1 7.151280106E1 1.413729080E0
2.207000000E1 7.176801484E1 1.416158523E0
2.208000000E1 7.201060223E1 1.420176583E0
2.209000000E1 7.226484870E1 1.422360608E0
2.210000000E1 7.252537314E1 1.417958785E0
2.211000000E1 7.277382466E1 1.432114299E0
2.212000000E1 7.301704119E1 1.428165159E0
2.213000000E1 7.324672085E1 1.437657252E0
2.214000000E1 7.350308780E1 1.438661553E0
2.215000000E1 7.374459145E1 1.441885002E0
2.216000000E1 7.397171546E1 1.451481421E0
2.217000000E1 7.420685505E1 1.450972174E0
2.218000000E1 7.442932183E1 1.450255531E0
2.219000000E1 7.464964073E1 1.446037100E0
2.220000000E1 7.486786353E1 1.452222342E0
2.221000000E1 7.508482559E1 1.474320793E0
2.222000000E1 7.527237648E1 1.521931454E0
2.223000000E1 7.545508216E1 1.539784303E0
2.224000000E1 7.563753323E1 1.560694761E0
2.225000000E1 7.581283024E1 1.572166609E0
2.226000000E1 7.599370532E1 1.581100953E0
2.227000000E1 7.618822080E1 1.582107207E0
2.228000000E1 7.635772989E1 1.590423414E0
2.229000000E1 7.651140604E1 1.595335848E0
2.230000000E1 7.665546514E1 1.582670812E0
2.231000000E1 7.680087314E1 1.582729759E0
2.232000000E1 7.693127117E1 1.574574773E0
2.233000000E1 7.707043894E1 1.573734901E0
2.234000000E1 7.719956626E1 1.570660745E0
2.235000000E1 7.732445728E1 1.565932810E0
2.236000000E1 7.745460109E1 1.571386474E0
2.237000000E1 7.758031694E1 1.571195612E0
2.238000000E1 7.770110281E1 1.568296695E0
2.239000000E1 7.781596614E1 1.552231027E0
2.240000000E1 7.788873097E1 1.558943424E0
2.241000000E1 7.798541902E1 1.565821566E0
2.242000000E1 7.807907200E1 1.554951939E0
2.243000000E1 7.815727758E1 1.557996714E0
2.244000000E1 7.822733845E1 1.554306523E0
2.245000000E1 7.829101503E1 1.561704993E0
2.246000000E1 7.833358133E1 1.555207574E0
2.247000000E1 7.840146036E1 1.560290612E0
2.248000000E1 7.845004537E1 1.557079561E0
2.249000000E1 7.847250894E1 1.554001430E0
2.250000000E1 7.850784084E1 1.551189935E0
2.251000000E1 7.851360391E1 1.550084368E0
2.252000000E1 7.851423855E1 1.548955369E0
2.253000000E1 7.851807399E1 1.545688150E0
2.254000000E1 7.850025227E1 1.543762912E0
2.255000000E1 7.847851138E1 1.542567657E0
2.256000000E1 7.846079595E1 1.540581233E0
2.257000000E1 7.845478048E1 1.540692011E0
2.258000000E1 7.844229129E1 1.539328485E0
2.259000000E1 7.842899003E1 1.538451150E0
2.260000000E1 7.839091571E1 1.537868358E0
2.261000000E1 7.833343530E1 1.530014015E0
2.262000000E1 7.830066159E1 1.531534627E0
2.263000000E1 7.822232108E1 1.520030883E0
2.264000000E1 7.815841236E1 1.526462631E0
2.265000000E1 7.807196606E1 1.517735151E0
2.266000000E1 7.800730451E1 1.521115602E0
2.267000000E1 7.790842670E1 1.518235357E0
2.268000000E1 7.783466767E1 1.520491715E0
2.269000000E1 7.774913513E1 1.517433027E0
2.270000000E1 7.764603773E1 1.517590084E0
2.271000000E1 7.754939921E1 1.519923073E0
2.272000000E1 7.745602601E1 1.522854186E0
2.273000000E1 7.733556319E1 1.520305069E0
2.274000000E1 7.720387236E1 1.524715997E0
2.275000000E1 7.706246021E1 1.524634593E0
2.276000000E1 7.692422697E1 1.519827989E0
2.277000000E1 7.678413439E1 1.522854219E0
2.278000000E1 7.663123340E1 1.516024519E0
2.279000000E1 7.647722574E1 1.517491930E0
2.280000000E1 7.632675874E1 1.514018466E0
2.281000000E1 7.615277197E1 1.499501299E0
2.282000000E1 7.598578585E1 1.502013834E0
2.283000000E1 7.581714178E1 1.489029723E0
2.284000000E1 7.562482594E1 1.488534660E0
2.285000000E1 7.543715453E1 1.475553919E0
2.286000000E1 7.525016370E1 1.462785732E0
2.287000000E1 7.505470839E1 1.403991162E0
2.288000000E1 7.485954067E1 1.388317598E0
2.289000000E1 7.466170482E1 1.381351880E0
2.290000000E1 7.446225320E1 1.372487847E0
2.291000000E1 7.423900082E1 1.371259780E0
2.292000000E1 7.402569965E1 1.359246338E0
2.293000000E1 7.381169504E1 1.343604636E0
2.294000000E1 7.358152394E1 1.339894476E0
2.295000000E1 7.334561562E1 1.326802106E0
2.296000000E1 7.311129326E1 1.277381792E0
2.297000000E1 7.287203952E1 1.263272192E0
2.298000000E1 7.265369862E1 1.254326651E0
2.299000000E1 7.240171114E1 1.248995979E0
2.300000000E1 7.215739943E1 1.244046924E0
2.301000000E1 7.193903964E1 1.241376720E0
2.302000000E1 7.169546299E1 1.232640217E0
2.303000000E1 7.144705537E1 1.229875086E0
2.304000000E1 7.122683809E1 1.226647092E0
2.305000000E1 7.098381097E1 1.230082944E0
2.306000000E1 7.072703589E1 1.230757499E0
2.307000000E1 7.049109520E1 1.224079070E0
2.308000000E1 7.024907370E1 1.228050002E0
2.309000000E1 7.000224300E1 1.228033140E0
2.310000000E1 6.973787483E1 1.235548973E0
2.311000000E1 6.950550711E1 1.233071797E0
2.312000000E1 6.925797724E1 1.237291299E0
2.313000000E1 6.901116125E1 1.240881431E0
2.314000000E1 6.874678624E1 1.242218092E0
2.315000000E1 6.849325545E1 1.239478554E0
2.316000000E1 6.825915466E1 1.241002588E0
2.317000000E1 6.801980110E1 1.240127456E0
2.318000000E1 6.775432141E1 1.245619367E0
2.319000000E1 6.749192505E1 1.245275594E0
2.320000000E1 6.723494953E1 1.245551746E0
2.321000000E1 6.700786164E1 1.249930752E0
2.322000000E1 6.675470705E1 1.251603096E0
2.323000000E1 6.648642738E1 1.252771266E0
2.324000000E1 6.622448682E1 1.253057577E0
2.325000000E1 6.596766904E1 1.253961063E0
2.326000000E1 6.573761159E1 1.256799808E0
2.327000000E1 6.548772403E1 1.257957873E0
2.328000000E1 6.521985589E1 1.259106095E0
2.329000000E1 6.495588182E1 1.261228847E0
2.330000000E1 6.473449615E1 1.263895422E0
2.331000000E1 6.450348270E1 1.261937560E0
2.332000000E1 6.424075081E1 1.266279275E0
2.333000000E1 6.401200873E1 1.265843735E0
2.334000000E1 6.378160453E1 1.266808892E0
2.335000000E1 6.353025701E1 1.271712563E0
2.336000000E1 6.330803204E1 1.273012483E0
2.337000000E1 6.308133181E1 1.273990487E0
2.338000000E1 6.283791130E1 1.275068283E0
2.339000000E1 6.263816213E1 1.276042945E0
2.340000000E1 6.240763163E1 1.279848865E0
2.341000000E1 6.222389889E1 1.285680326E0
2.342000000E1 6.199324191E1 1.281849477E0
2.343000000E1 6.180962643E1 1.286341404E0
2.344000000E1 6.159050022E1 1.284068770E0
2.345000000E1 6.140212829E1 1.280399773E0
2.346000000E1 6.122934437E1 1.285479801E0
2.347000000E1 6.103704814E1 1.287465328E0
2.348000000E1 6.085029001E1 1.281437352E0
2.349000000E1 6.068668665E1 1.279735082E0
2.350000000E1 6.052578009E1 1.285962465E0
2.351000000E1 6.036387226E1 1.289525608E0
2.352000000E1 6.022390152E1 1.289078141E0
2.353000000E1 6.008262905E1 1.297512782E0
2.354000000E1 5.995952674E1 1.293400069E0
2.355000000E1 5.983074353E1 1.293586905E0
2.356000000E1 5.970661270E1 1.289416940E0
2.357000000E1 5.957166393E1 1.296262738E0
2.358000000E1 5.944156635E1 1.293164387E0
2.359000000E1 5.932163238E1 1.292489225E0
2.360000000E1 5.922471267E1 1.289468089E0
2.361000000E1 5.914720046E1 1.298751036E0
2.362000000E1 5.904514166E1 1.300047849E0
2.363000000E1 5.897166279E1 1.299973952E0
2.364000000E1 5.889165590E1 1.302795669E0
2.365000000E1 5.881971381E1 1.299116626E0
2.366000000E1 5.875077859E1 1.292550385E0
2.367000000E1 5.869706754E1 1.292831027E0
2.368000000E1 5.863421448E1 1.290617312E0
2.369000000E1 5.857639279E1 1.286012383E0
2.370000000E1 5.853243149E1 1.280196095E0
2.371000000E1 5.849471432E1 1.277708923E0
2.372000000E1 5.844985124E1 1.276889813E0
2.373000000E1 5.842921936E1 1.274414628E0
2.374000000E1 5.840956133E1 1.270290704E0
2.375000000E1 5.840226489E1 1.269368615E0
2.376000000E1 5.840741322E1 1.266844521E0
2.377000000E1 5.841032093E1 1.263833056E0
2.378000000E1 5.842045881E1 1.261830107E0
2.379000000E1 5.843024349E1 1.261043811E0
2.380000000E1 5.843442734E1 1.260959430E0
2.381000000E1 5.844552077E1 1.259056551E0
2.382000000E1 5.844860317E1 1.258998730E0
2.383000000E1 5.845386267E1 1.258117203E0
2.384000000E1 5.845951873E1 1.257850514E0
2.385000000E1 5.846799443E1 1.256497664E0
2.386000000E1 5.849179465E1 1.256953831E0
2.387000000E1 5.853887373E1 1.255745269E0
2.388000000E1 5.858783448E1 1.254849511E0
2.389000000E1 5.861631977E1 1.251385933E0
2.390000000E1 5.866976849E1 1.249971256E0
2.391000000E1 5.873605118E1 1.250014207E0
2.392000000E1 5.878662410E1 1.245589119E0
2.393000000E1 5.884795674E1 1.243025840E0
2.394000000E1 5.891127046E1 1.237605720E0
2.395000000E1 5.899119281E1 1.233487663E0
2.396000000E1 5.906944691E1 1.233388849E0
2.397000000E1 5.914221659E1 1.230220804E0
2.398000000E1 5.924108048E1 1.227741580E0
